109,J. Regensburg,https://tmssl.akamaized.net//images/wappen/smallquad/109.png?lm=1656939001
114,Besiktas,https://tmssl.akamaized.net//images/wappen/smallquad/114_1741080845.png?lm=1741080846
116,FC Aarau,https://tmssl.akamaized.net//images/wappen/smallquad/116.png?lm=1688544004
119,M. Tel Aviv,https://tmssl.akamaized.net//images/wappen/smallquad/119.png?lm=1626682937
121,Dynamo Moscow,https://tmssl.akamaized.net//images/wappen/smallquad/121.png?lm=1597937447
122,Sturm Graz,https://tmssl.akamaized.net//images/wappen/smallquad/122.png?lm=1403016870
124,Rangers,https://tmssl.akamaized.net//images/wappen/smallquad/124_1654071183.png?lm=1654071183
126,C. Rizespor,https://tmssl.akamaized.net//images/wappen/smallquad/126.png?lm=1443714784
127,SC Paderborn,https://tmssl.akamaized.net//images/wappen/smallquad/127.png?lm=1532010365
129,Dynamo Dresden,https://tmssl.akamaized.net//images/wappen/smallquad/129.png?lm=1403259018
130,Parma,https://tmssl.akamaized.net//images/wappen/smallquad/130_1438335953.png?lm=1438335954
131,Barcelona,https://tmssl.akamaized.net//images/wappen/smallquad/131.png?lm=1406739548
132,NAC Breda,https://tmssl.akamaized.net//images/wappen/smallquad/132.png?lm=1667313213
135,Chmel Blsany,https://tmssl.akamaized.net//images/wappen/smallquad/135.png?lm=1419521936
141,Galatasaray,https://tmssl.akamaized.net//images/wappen/smallquad/141.png?lm=1406739071
142,Real Zaragoza,https://tmssl.akamaized.net//images/wappen/smallquad/142.png?lm=1405877974
144,HNK Rijeka,https://tmssl.akamaized.net//images/wappen/smallquad/144_1582550759.png?lm=1582550760
148,Tottenham,https://tmssl.akamaized.net//images/wappen/smallquad/148_1732012045.png?lm=1732012045
150,Real Betis,https://tmssl.akamaized.net//images/wappen/smallquad/150.png?lm=1663358526
157,KAA Gent,https://tmssl.akamaized.net//images/wappen/smallquad/157.png?lm=1715694765
159,Red Star,https://tmssl.akamaized.net//images/wappen/smallquad/159.png?lm=1567102522
161,Al-Wahda,https://tmssl.akamaized.net//images/wappen/smallquad/161.png?lm=1581590594
162,Monaco,https://tmssl.akamaized.net//images/wappen/smallquad/162_1726837602.png?lm=1726837603
164,Blackburn,https://tmssl.akamaized.net//images/wappen/smallquad/164.png?lm=1495228542
167,FC Augsburg,https://tmssl.akamaized.net//images/wappen/smallquad/167.png?lm=1656582897
168,Zaglebie Lubin,https://tmssl.akamaized.net//images/wappen/smallquad/168.png?lm=1429042281
170,Rapid Vienna,https://tmssl.akamaized.net//images/wappen/smallquad/170.png?lm=1653663056
171,Real Murcia,https://tmssl.akamaized.net//images/wappen/smallquad/171.png?lm=1649076153
172,R Charleroi SC,https://tmssl.akamaized.net//images/wappen/smallquad/172.png?lm=1448474590
173,Odense BK,https://tmssl.akamaized.net//images/wappen/smallquad/173.png?lm=1518117592
175,Lyn,https://tmssl.akamaized.net//images/wappen/smallquad/175.png?lm=1423573383
180,Southampton,https://tmssl.akamaized.net//images/wappen/smallquad/180.png?lm=1444560086
184,Alianza Lima,https://tmssl.akamaized.net//images/wappen/smallquad/184.png?lm=1644566600
189,Boca Juniors,https://tmssl.akamaized.net//images/wappen/smallquad/189.png?lm=1511621129
190,FC Copenhagen,https://tmssl.akamaized.net//images/wappen/smallquad/190_1722282876.png?lm=1722282876
192,Roda JC,https://tmssl.akamaized.net//images/wappen/smallquad/192.png?lm=1404055999
195,Rosenborg,https://tmssl.akamaized.net//images/wappen/smallquad/195_1505546992.png?lm=1505546992
197,Sparta Prague,https://tmssl.akamaized.net//images/wappen/smallquad/197_1732930949.png?lm=1732930950
199,Corinthians,https://tmssl.akamaized.net//images/wappen/smallquad/199.png?lm=1649430398
200,FC Utrecht,https://tmssl.akamaized.net//images/wappen/smallquad/200_1628492592.png?lm=1628492592
202,FC Groningen,https://tmssl.akamaized.net//images/wappen/smallquad/202_1626254238.png?lm=1626254238
204,Lierse SK,https://tmssl.akamaized.net//images/wappen/smallquad/204.png?lm=1448474775
206,Bröndby IF,https://tmssl.akamaized.net//images/wappen/smallquad/206.png?lm=1518117616
208,CSKA Sofia,https://tmssl.akamaized.net//images/wappen/smallquad/208_1629527016.png?lm=1629527016
209,River Plate,https://tmssl.akamaized.net//images/wappen/smallquad/209.png?lm=1645539487
210,Grêmio,https://tmssl.akamaized.net//images/wappen/smallquad/210.png?lm=1412879265
218,San Jose,https://tmssl.akamaized.net//images/wappen/smallquad/218.png?lm=1410197504
221,Santos,https://tmssl.akamaized.net//images/wappen/smallquad/221.png?lm=1412879099
223,HNK Sibenik,https://tmssl.akamaized.net//images/wappen/smallquad/223.png?lm=1619270972
232,Spartak Moscow,https://tmssl.akamaized.net//images/wappen/smallquad/232_1426273959.png?lm=1426273959
234,Feyenoord,https://tmssl.akamaized.net//images/wappen/smallquad/234_1722422152.png?lm=1722422152
235,RKC Waalwijk,https://tmssl.akamaized.net//images/wappen/smallquad/235_1435505030.png?lm=1435505030
237,RCD Mallorca,https://tmssl.akamaized.net//images/wappen/smallquad/237.png?lm=1407484750
238,Lech Poznan,https://tmssl.akamaized.net//images/wappen/smallquad/238.png?lm=1667394613
239,Viking,https://tmssl.akamaized.net//images/wappen/smallquad/239.png?lm=1615368654
242,FC Winterthur,https://tmssl.akamaized.net//images/wappen/smallquad/242.png?lm=1716811282
244,Marseille,https://tmssl.akamaized.net//images/wappen/smallquad/244.png?lm=1485642163
247,SV Meppen,https://tmssl.akamaized.net//images/wappen/smallquad/247.png?lm=1655046848
250,ES Sahel,https://tmssl.akamaized.net//images/wappen/smallquad/250.png?lm=1584825425
252,Genoa,https://tmssl.akamaized.net//images/wappen/smallquad/252_1655306568.png?lm=1655306568
253,Torpedo Kutaisi,https://tmssl.akamaized.net//images/wappen/smallquad/253.png?lm=1522184505
255,Legia Warszawa,https://tmssl.akamaized.net//images/wappen/smallquad/255.png?lm=1463410132
256,LKS Lodz,https://tmssl.akamaized.net//images/wappen/smallquad/256.png?lm=1706716572
257,FC St. Gallen,https://tmssl.akamaized.net//images/wappen/smallquad/257.png?lm=1692697904
260,FC Zürich,https://tmssl.akamaized.net//images/wappen/smallquad/260_1656419573.png?lm=1656419573
265,Panathinaikos,https://tmssl.akamaized.net//images/wappen/smallquad/265.png?lm=1629382830
266,SV Ried,https://tmssl.akamaized.net//images/wappen/smallquad/266_1467124538.png?lm=1467124538
267,Start,https://tmssl.akamaized.net//images/wappen/smallquad/267_1522100082.png?lm=1522100082
269,Holstein Kiel,https://tmssl.akamaized.net//images/wappen/smallquad/269.png?lm=1740400529
272,AIK,https://tmssl.akamaized.net//images/wappen/smallquad/272.png?lm=1669122843
273,Stade Rennais,https://tmssl.akamaized.net//images/wappen/smallquad/273.png?lm=1691503972
276,Hellas Verona,https://tmssl.akamaized.net//images/wappen/smallquad/276.png?lm=1617228746
279,Ferencváros,https://tmssl.akamaized.net//images/wappen/smallquad/279.png?lm=1565263263
281,Man City,https://tmssl.akamaized.net//images/wappen/smallquad/281.png?lm=1467356331
288,Estudiantes LP,https://tmssl.akamaized.net//images/wappen/smallquad/288.png?lm=1615331978
289,Sunderland,https://tmssl.akamaized.net//images/wappen/smallquad/289.png?lm=1485645633
290,AJ Auxerre,https://tmssl.akamaized.net//images/wappen/smallquad/290.png?lm=1635851977
291,São Caetano,https://tmssl.akamaized.net//images/wappen/smallquad/291.png?lm=1455314787
293,FSV Frankfurt,https://tmssl.akamaized.net//images/wappen/smallquad/293.png?lm=1403095352
294,Benfica,https://tmssl.akamaized.net//images/wappen/smallquad/294.png?lm=1535908439
301,FCSB,https://tmssl.akamaized.net//images/wappen/smallquad/301.png?lm=1485604345
306,Heerenveen,https://tmssl.akamaized.net//images/wappen/smallquad/306_1655978730.png?lm=1655978730
308,Inter Limeira,https://tmssl.akamaized.net//images/wappen/smallquad/308.png?lm=1452336152
309,Paraná,https://tmssl.akamaized.net//images/wappen/smallquad/309.png?lm=1435963615
312,FC Dinamo,https://tmssl.akamaized.net//images/wappen/smallquad/312_1401579194.png?lm=1401579491
317,Twente FC,https://tmssl.akamaized.net//images/wappen/smallquad/317.png?lm=1610789581
321,FC Sion,https://tmssl.akamaized.net//images/wappen/smallquad/321_1689683207.png?lm=1689683207
322,Yverdon Sport,https://tmssl.akamaized.net//images/wappen/smallquad/322_1597756762.png?lm=1597756735
330,Atlético-MG,https://tmssl.akamaized.net//images/wappen/smallquad/330.png?lm=1411033853
331,CA Osasuna,https://tmssl.akamaized.net//images/wappen/smallquad/331.png?lm=1686070937
332,Bari,https://tmssl.akamaized.net//images/wappen/smallquad/332.png?lm=1536916058
333,Lanús,https://tmssl.akamaized.net//images/wappen/smallquad/333.png?lm=1411033921
336,Sporting CP,https://tmssl.akamaized.net//images/wappen/smallquad/336.png?lm=1621513752
337,Birmingham,https://tmssl.akamaized.net//images/wappen/smallquad/337_1444079371.png?lm=1444079371
338,Dynamo Kyiv,https://tmssl.akamaized.net//images/wappen/smallquad/338.png?lm=1442954715
339,Dnipro,https://tmssl.akamaized.net//images/wappen/smallquad/339.png?lm=1411058621
347,FC Metz,https://tmssl.akamaized.net//images/wappen/smallquad/347_1622201271.png?lm=1622201272
349,Barnsley,https://tmssl.akamaized.net//images/wappen/smallquad/349.png?lm=1574162298
350,Sheff Utd,https://tmssl.akamaized.net//images/wappen/smallquad/350.png?lm=1409254138
352,Swindon Town,https://tmssl.akamaized.net//images/wappen/smallquad/352.png?lm=1461358647
354,KV Mechelen,https://tmssl.akamaized.net//images/wappen/smallquad/354.png?lm=1693258903
355,Bolton,https://tmssl.akamaized.net//images/wappen/smallquad/355_1464789514.png?lm=1464789514
358,Charlton,https://tmssl.akamaized.net//images/wappen/smallquad/358.png?lm=1448178743
362,Akademisk BK,https://tmssl.akamaized.net//images/wappen/smallquad/362.png?lm=1458926187
365,Spartak Trnava,https://tmssl.akamaized.net//images/wappen/smallquad/365.png?lm=1622062546
366,Real Valladolid,https://tmssl.akamaized.net//images/wappen/smallquad/366_1656338955.png?lm=1656338955
367,Rayo Vallecano,https://tmssl.akamaized.net//images/wappen/smallquad/367_1653488532.png?lm=1653488532
368,Sevilla FC,https://tmssl.akamaized.net//images/wappen/smallquad/368.png?lm=1730896593
369,Lyngby BK,https://tmssl.akamaized.net//images/wappen/smallquad/369_1718025275.png?lm=1718025275
370,Aberdeen FC,https://tmssl.akamaized.net//images/wappen/smallquad/370.png?lm=1409146897
371,Celtic,https://tmssl.akamaized.net//images/wappen/smallquad/371.png?lm=1403615766
377,Banik Ostrava,https://tmssl.akamaized.net//images/wappen/smallquad/377.png?lm=1419584907
379,West Ham,https://tmssl.akamaized.net//images/wappen/smallquad/379.png?lm=1464675260
380,Salernitana,https://tmssl.akamaized.net//images/wappen/smallquad/380_1569239680.png?lm=1569239680
383,PSV Eindhoven,https://tmssl.akamaized.net//images/wappen/smallquad/383.png?lm=1682925949
385,Fortuna Sittard,https://tmssl.akamaized.net//images/wappen/smallquad/385.png?lm=1610789891
398,Lazio,https://tmssl.akamaized.net//images/wappen/smallquad/398.png?lm=1601537785
399,Leeds,https://tmssl.akamaized.net//images/wappen/smallquad/399.png?lm=1645652224
404,FC Den Bosch,https://tmssl.akamaized.net//images/wappen/smallquad/404_1400703951.png?lm=1400703949
405,Aston Villa,https://tmssl.akamaized.net//images/wappen/smallquad/405_1717155946.png?lm=1717155946
408,Ascoli,https://tmssl.akamaized.net//images/wappen/smallquad/408_1531988063.png?lm=1531988064
409,RB Salzburg,https://tmssl.akamaized.net//images/wappen/smallquad/409.png?lm=1557737354
410,Udinese Calcio,https://tmssl.akamaized.net//images/wappen/smallquad/410.png?lm=1688982584
413,LASK,https://tmssl.akamaized.net//images/wappen/smallquad/413_1493893143.png?lm=1493893143
415,Toulouse,https://tmssl.akamaized.net//images/wappen/smallquad/415.png?lm=1740065124
416,Torino,https://tmssl.akamaized.net//images/wappen/smallquad/416.png?lm=1438548174
417,OGC Nice,https://tmssl.akamaized.net//images/wappen/smallquad/417.png?lm=1408779490
418,Real Madrid,https://tmssl.akamaized.net//images/wappen/smallquad/418.png?lm=1729684474
419,Croatia Zagreb,https://tmssl.akamaized.net//images/wappen/smallquad/419.png?lm=1571921138
420,RNK Split,https://tmssl.akamaized.net//images/wappen/smallquad/420.png?lm=1617963715
422,Wisla Kraków,https://tmssl.akamaized.net//images/wappen/smallquad/422.png?lm=1579355068
428,Górnik Zabrze,https://tmssl.akamaized.net//images/wappen/smallquad/428.png?lm=1444671509
429,Apol. Limassol,https://tmssl.akamaized.net//images/wappen/smallquad/429.png?lm=1731266847
430,Fiorentina,https://tmssl.akamaized.net//images/wappen/smallquad/430_1655114235.png?lm=1655114235
432,Chicago,https://tmssl.akamaized.net//images/wappen/smallquad/432_1634667556.png?lm=1634667556
434,FC Luzern,https://tmssl.akamaized.net//images/wappen/smallquad/434.png?lm=1688507169
441,Apollon Smyrnis,https://tmssl.akamaized.net//images/wappen/smallquad/441.png?lm=1413800314
443,Vejle BK,https://tmssl.akamaized.net//images/wappen/smallquad/443.png?lm=1437861930
447,Hajduk Split,https://tmssl.akamaized.net//images/wappen/smallquad/447.png?lm=1673717761
448,Vojvodina,https://tmssl.akamaized.net//images/wappen/smallquad/448_1543354528.png?lm=1543354528
449,Trabzonspor,https://tmssl.akamaized.net//images/wappen/smallquad/449.png?lm=1727269339
450,Dukla Prague,https://tmssl.akamaized.net//images/wappen/smallquad/450.png?lm=1615661402
452,BSC Young Boys,https://tmssl.akamaized.net//images/wappen/smallquad/452.png?lm=1689916664
455,FC Rapid,https://tmssl.akamaized.net//images/wappen/smallquad/455.png?lm=1416161780
458,US Palermo,https://tmssl.akamaized.net//images/wappen/smallquad/458_1565704833.png?lm=1565704833
459,FC 08 Homburg,https://tmssl.akamaized.net//images/wappen/smallquad/459_1400763606.png?lm=1400763604
465,St. Mirren,https://tmssl.akamaized.net//images/wappen/smallquad/465.png?lm=1411207682
466,Preston,https://tmssl.akamaized.net//images/wappen/smallquad/466.png?lm=1414769167
467,NEC Nijmegen,https://tmssl.akamaized.net//images/wappen/smallquad/467.png?lm=1460302949
468,Sparta R.,https://tmssl.akamaized.net//images/wappen/smallquad/468.png?lm=1485262132
472,UD Las Palmas,https://tmssl.akamaized.net//images/wappen/smallquad/472.png?lm=1407484865
475,Sint-Truiden,https://tmssl.akamaized.net//images/wappen/smallquad/475.png?lm=1448474474
476,TSV Havelse,https://tmssl.akamaized.net//images/wappen/smallquad/476.png?lm=1569708867
485,Hrv Dragovoljac,https://tmssl.akamaized.net//images/wappen/smallquad/485.png?lm=1438118396
494,Sp. Toulon Var,https://tmssl.akamaized.net//images/wappen/smallquad/494_1485523071.png?lm=1485523071
496,Malmö FF,https://tmssl.akamaized.net//images/wappen/smallquad/496.png?lm=1409230098
498,KSC Lokeren,https://tmssl.akamaized.net//images/wappen/smallquad/498.png?lm=1536867901
499,Vitesse,https://tmssl.akamaized.net//images/wappen/smallquad/499.png?lm=1679396090
501,Bodø/Glimt,https://tmssl.akamaized.net//images/wappen/smallquad/501.png?lm=1410462743
502,Asante Kotoko,https://tmssl.akamaized.net//images/wappen/smallquad/502.png?lm=1408795621
503,Admira Wacker,https://tmssl.akamaized.net//images/wappen/smallquad/503_1719064165.png?lm=1719064166
504,Grasshoppers,https://tmssl.akamaized.net//images/wappen/smallquad/504_1405871135.png?lm=1405871135
506,Juventus,https://tmssl.akamaized.net//images/wappen/smallquad/506.png?lm=1626441487
510,FC Chiasso,https://tmssl.akamaized.net//images/wappen/smallquad/510.png?lm=1419708531
512,Stoke City,https://tmssl.akamaized.net//images/wappen/smallquad/512.png?lm=1472243727
520,Cercle Brugge,https://tmssl.akamaized.net//images/wappen/smallquad/520_1464260323.png?lm=1464260323
524,Gaziantepspor,https://tmssl.akamaized.net//images/wappen/smallquad/524.png?lm=1408654192
527,Lausanne-Sport,https://tmssl.akamaized.net//images/wappen/smallquad/527.png?lm=1688506649
531,Caracas FC,https://tmssl.akamaized.net//images/wappen/smallquad/531.png?lm=1644878326
533,TSG Hoffenheim,https://tmssl.akamaized.net//images/wappen/smallquad/533.png?lm=1675591766
537,Botafogo,https://tmssl.akamaized.net//images/wappen/smallquad/537.png?lm=1651494898
540,Slo. Bratislava,https://tmssl.akamaized.net//images/wappen/smallquad/540.png?lm=1415023119
543,Wolves,https://tmssl.akamaized.net//images/wappen/smallquad/543.png?lm=1467496784
553,Ionikos Nikeas,https://tmssl.akamaized.net//images/wappen/smallquad/553.png?lm=1731111442
566,Germ. Beerschot,https://tmssl.akamaized.net//images/wappen/smallquad/566_1464081680.png?lm=1464081680
583,Paris SG,https://tmssl.akamaized.net//images/wappen/smallquad/583_1522053508.png?lm=1522053508
585,São Paulo,https://tmssl.akamaized.net//images/wappen/smallquad/585.png?lm=1409133922
589,Antalyaspor,https://tmssl.akamaized.net//images/wappen/smallquad/589.png?lm=1473110173
595,SC Bastia,https://tmssl.akamaized.net//images/wappen/smallquad/595_1486472959.png?lm=1486472960
596,Gamba Osaka,https://tmssl.akamaized.net//images/wappen/smallquad/596_1633185510.png?lm=1633185510
599,NK Varazdin,https://tmssl.akamaized.net//images/wappen/smallquad/599_1613048362.png?lm=1613048363
601,KV Kortrijk,https://tmssl.akamaized.net//images/wappen/smallquad/601.png?lm=1534260191
603,Cardiff,https://tmssl.akamaized.net//images/wappen/smallquad/603.png?lm=1478337063
605,Aris Saloniki,https://tmssl.akamaized.net//images/wappen/smallquad/605.png?lm=1569944828
607,AC Venezia 1907,https://tmssl.akamaized.net//images/wappen/smallquad/607_1570605757.png?lm=1570605757
609,Cruzeiro,https://tmssl.akamaized.net//images/wappen/smallquad/609.png?lm=1738870348
610,Ajax,https://tmssl.akamaized.net//images/wappen/smallquad/610_1731923645.png?lm=1731923645
614,Flamengo,https://tmssl.akamaized.net//images/wappen/smallquad/614.png?lm=1551023331
618,Saint-Étienne,https://tmssl.akamaized.net//images/wappen/smallquad/618_1656350276.png?lm=1656350278
621,Athletic,https://tmssl.akamaized.net//images/wappen/smallquad/621.png?lm=1695069038
623,New York,https://tmssl.akamaized.net//images/wappen/smallquad/623.png?lm=1464530064
625,Neuchâtel Xamax,https://tmssl.akamaized.net//images/wappen/smallquad/625_1653548397.png?lm=1653548398
626,New England,https://tmssl.akamaized.net//images/wappen/smallquad/626.png?lm=1641076134
629,Olimpia,https://tmssl.akamaized.net//images/wappen/smallquad/629.png?lm=1715698304
630,Racing,https://tmssl.akamaized.net//images/wappen/smallquad/630.png?lm=1407484479
631,Chelsea,https://tmssl.akamaized.net//images/wappen/smallquad/631.png?lm=1682435911
641,Middlesbrough,https://tmssl.akamaized.net//images/wappen/smallquad/641.png?lm=1697546042
642,De Graafschap,https://tmssl.akamaized.net//images/wappen/smallquad/642_1691659595.png?lm=1691659597
648,CD Tenerife,https://tmssl.akamaized.net//images/wappen/smallquad/648.png?lm=1578091884
651,Knights,https://tmssl.akamaized.net//images/wappen/smallquad/651.png?lm=1511010585
653,OFI Crete FC,https://tmssl.akamaized.net//images/wappen/smallquad/653_1569707775.png?lm=1569707778
656,Al-Sadd,https://tmssl.akamaized.net//images/wappen/smallquad/656.png?lm=1727860328
657,SV Linx,https://tmssl.akamaized.net//images/wappen/smallquad/657.png?lm=1424955287
660,Shakhtar D.,https://tmssl.akamaized.net//images/wappen/smallquad/660.png?lm=1396275305
663,Dinamo Tbilisi,https://tmssl.akamaized.net//images/wappen/smallquad/663.png?lm=1474921564
667,R. Strasbourg,https://tmssl.akamaized.net//images/wappen/smallquad/667.png?lm=1664991833
669,Partizan,https://tmssl.akamaized.net//images/wappen/smallquad/669.png?lm=1541834922
677,Ipswich,https://tmssl.akamaized.net//images/wappen/smallquad/677.png?lm=1407655249
678,Aarhus GF,https://tmssl.akamaized.net//images/wappen/smallquad/678.png?lm=1518117578
679,Athletico-PR,https://tmssl.akamaized.net//images/wappen/smallquad/679.png?lm=1548711363
681,Real Sociedad,https://tmssl.akamaized.net//images/wappen/smallquad/681.png?lm=1614795530
683,Olympiacos,https://tmssl.akamaized.net//images/wappen/smallquad/683.png?lm=1717764764
687,Molde FK,https://tmssl.akamaized.net//images/wappen/smallquad/687.png?lm=1409159512
691,Nchanga Rangers FC,https://tmssl.akamaized.net//images/wappen/smallquad/691.png?lm=1457992544
697,Slovan Liberec,https://tmssl.akamaized.net//images/wappen/smallquad/697_1717277310.png?lm=1717277311
698,Bristol City,https://tmssl.akamaized.net//images/wappen/smallquad/698.png?lm=1571314125
699,Helsingborgs IF,https://tmssl.akamaized.net//images/wappen/smallquad/699.png?lm=1415701529
703,Nottm Forest,https://tmssl.akamaized.net//images/wappen/smallquad/703.png?lm=1598890289
704,Foggia,https://tmssl.akamaized.net//images/wappen/smallquad/704_1584974331.png?lm=1584974331
708,Újpest FC,https://tmssl.akamaized.net//images/wappen/smallquad/708_1598282427.png?lm=1598282397
709,Honvéd,https://tmssl.akamaized.net//images/wappen/smallquad/709_1598282150.png?lm=1598282120
713,BATE Borisov,https://tmssl.akamaized.net//images/wappen/smallquad/713_1459681438.png?lm=1459681438
714,Espanyol,https://tmssl.akamaized.net//images/wappen/smallquad/714.png?lm=1406966369
715,Bohemians 1905,https://tmssl.akamaized.net//images/wappen/smallquad/715.png?lm=1646734219
720,FC Porto,https://tmssl.akamaized.net//images/wappen/smallquad/720.png?lm=1486310161
724,FC Volendam,https://tmssl.akamaized.net//images/wappen/smallquad/724.png?lm=1407649576
734,União São João,https://tmssl.akamaized.net//images/wappen/smallquad/734.png?lm=1471128272
738,Le Havre AC,https://tmssl.akamaized.net//images/wappen/smallquad/738.png?lm=1408780648
739,KS Besa,https://tmssl.akamaized.net//images/wappen/smallquad/739.png?lm=1740337655
749,FC Empoli,https://tmssl.akamaized.net//images/wappen/smallquad/749_1602578836.png?lm=1602578836
750,FC Sochaux,https://tmssl.akamaized.net//images/wappen/smallquad/750.png?lm=1439104427
762,Newcastle,https://tmssl.akamaized.net//images/wappen/smallquad/762.png?lm=1472921161
776,Coritiba FC,https://tmssl.akamaized.net//images/wappen/smallquad/776.png?lm=1412879464
779,MFK Kosice,https://tmssl.akamaized.net//images/wappen/smallquad/779_1436009244.png?lm=1436009244
786,AEL Limassol,https://tmssl.akamaized.net//images/wappen/smallquad/786.png?lm=1583681789
